Iter	Fgutabs	k_a	k_e	V_dist	C_rest_1.1	C_rest_1.2	C_rest_1.3	C_rest_1.4	C_rest_1.5	C_rest_1.6	C_rest_1.7	C_rest_1.8	C_rest_1.9	C_rest_1.10	C_rest_1.11	C_rest_1.12	C_rest_1.13	C_rest_1.14	C_rest_1.15	C_rest_1.16	C_rest_1.17	C_rest_1.18	C_rest_1.19	C_rest_1.20	C_rest_1.21	C_rest_1.22	C_rest_1.23	C_rest_1.24	C_rest_1.25
5727	0.9522	0.5136	0.1658	25.447	3.09036	7.84258	11.0848	13.1935	14.4571	15.0962	15.2793	15.1344	14.7585	14.225	13.5888	12.891	12.1619	11.4237	10.6923	9.97885	9.29111	8.63404	8.01066	7.42248	6.86997	6.35282	5.87014	5.42072	5.00307
5728	0.9518	0.5236	0.1602	26.647	3.00582	7.62142	10.7653	12.8079	14.0319	14.6527	14.8339	14.6996	14.3436	13.8364	13.2307	12.5658	11.8707	11.1664	10.4681	9.78635	9.12853	8.49934	7.90166	7.33697	6.80571	6.30762	5.84194	5.40753	5.00304
5729	0.8558	0.5336	0.1546	27.847	2.63421	6.67344	9.42043	11.2036	12.2724	12.8162	12.9785	12.8674	12.5646	12.131	11.6123	11.0424	10.4461	9.84135	9.24127	8.65492	8.08851	7.54611	7.03018	6.54199	6.08197	5.64994	5.24527	4.86705	4.51416
5730	0.7598	0.5436	0.149	29.047	2.28293	5.77861	8.15237	9.69204	10.6155	11.0872	11.2314	11.1416	10.8876	10.522	10.0836	9.6012	9.09597	8.58321	8.07388	7.57568	7.09386	6.63187	6.19178	5.77472	5.38106	5.01069	4.66311	4.33759	4.03324
5731	0.6638	0.5536	0.1434	30.247	1.94958	4.93069	6.95211	8.26241	9.04892	9.45262	9.57938	9.50858	9.29954	8.99643	8.63201	8.23041	7.80929	7.38143	6.95598	6.53935	6.13592	5.74854	5.37897	5.02817	4.69647	4.3838	4.0898	3.81389	3.55536
5732	0.6322	0.5636	0.1378	31.447	1.81724	4.59218	6.4712	7.68859	8.42015	8.79764	8.91963	8.85969	8.67262	8.39908	8.06913	7.70486	7.32235	6.93327	6.54592	6.16613	5.79786	5.44372	5.10533	4.78357	4.47877	4.19091	3.91967	3.66458	3.42503
5733	0.7282	0.5736	0.1322	32.647	2.05097	5.17858	7.29359	8.66338	9.48769	9.91558	10.0581	9.99783	9.79604	9.49801	9.13713	8.73783	8.31791	7.8902	7.46384	7.04522	6.63871	6.24721	5.87249	5.51553	5.17676	4.85616	4.55344	4.26812	3.99956
5734	0.8242	0.5836	0.1266	33.847	2.27692	5.74443	8.08635	9.60274	10.5168	10.9944	11.1586	11.1005	10.8874	10.569	10.1817	9.75215	9.29958	8.83791	8.37704	7.92388	7.48316	7.05801	6.65036	6.26132	5.89137	5.54054	5.20856	4.89496	4.5991
5735	0.9202	0.5936	0.121	35.047	2.49587	6.29181	8.85245	10.5103	11.5116	12.0386	12.2257	12.1723	11.9514	11.6167	11.2075	10.7522	10.2716	9.7805	9.28951	8.80599	8.33497	7.87981	7.44259	7.02453	6.62616	6.24758	5.88856	5.54861	5.22715
5736	0.9838	0.6036	0.1154	36.247	2.62216	6.60496	9.28857	11.0261	12.078	12.6357	12.8405	12.7959	12.5779	12.242	11.8287	11.3674	10.8794	10.3799	9.87958	9.38606	8.90447	8.43824	7.98956	7.55967	7.14917	6.75821	6.3866	6.03392	5.69961
5737	0.8878	0.6136	0.1098	37.447	2.32722	5.85747	8.23359	9.77233	10.7061	11.2054	11.395	11.3662	11.1858	10.9022	10.5508	10.1572	9.73966	9.31139	8.88169	8.45706	8.04194	7.63931	7.25106	6.87831	6.52162	6.18114	5.85676	5.54817	5.25493
5738	0.7918	0.6236	0.1042	38.647	2.04286	5.13781	7.2188	8.56685	9.38719	9.82964	10.0035	9.98821	9.84179	9.6062	9.31184	8.98064	8.62835	8.26618	7.90207	7.54158	7.18849	6.84535	6.51379	6.19479	5.88884	5.59615	5.31664	5.05009	4.79617
5739	0.6958	0.6336	0.0986	39.847	1.76814	4.44351	6.24067	7.40536	8.11627	8.50323	8.6605	8.65644	8.54053	8.34861	8.10648	7.83271	7.54055	7.23947	6.93613	6.63519	6.33985	6.05223	5.77374	5.50521	5.2471	4.99958	4.76264	4.53613	4.31981
5740	0.6002	0.6436	0.093	41.047	1.50322	3.77493	5.29954	6.28819	6.89362	7.22635	7.36622	7.37091	7.282	7.12944	6.93476	6.71336	6.47624	6.23121	5.98377	5.73775	5.4958	5.25968	5.03056	4.80913	4.59579	4.39073	4.19396	4.00537	3.82482
5741	0.6962	0.6536	0.0874	42.247	1.71959	4.31507	6.05553	7.18495	7.87904	8.26432	8.43178	8.4469	8.35666	8.19474	7.98527	7.74547	7.48759	7.22029	6.94969	6.68003	6.41423	6.15427	5.90143	5.65653	5.42003	5.19215	4.97293	4.76231	4.56013
5742	0.7922	0.6636	0.0818	43.447	1.9308	4.84155	6.7919	8.05859	8.83998	9.27823	9.47514	9.50356	9.4156	9.24846	9.02867	8.77509	8.50111	8.21618	7.92692	7.63796	7.35247	7.07261	6.79978	6.53489	6.27847	6.03078	5.79191	5.56182	5.34038
5743	0.8882	0.6736	0.0762	44.647	2.13726	5.35542	7.5102	8.91103	9.77864	10.2705	10.4987	10.5434	10.4614	10.2932	10.0676	9.80489	9.51949	9.22156	8.91821	8.61436	8.31344	8.01771	7.72874	7.44749	7.17456	6.91027	6.65474	6.40796	6.16983
5744	0.9842	0.6836	0.0706	45.847	2.33935	5.85764	8.21183	9.74399	10.697	11.2432	11.5049	11.5688	11.4965	11.3315	11.1045	10.8374	10.5453	10.2391	9.92629	9.61207	9.30004	8.99266	8.69154	8.39774	8.11191	7.83442	7.56544	7.30499	7.05301
5745	0.9198	0.6936	0.065	47.047	2.1606	5.40628	7.57677	8.99112	9.87476	10.3869	10.6401	10.7136	10.6636	10.5294	10.3389	10.1116	9.86132	9.59763	9.32725	9.0548	8.7835	8.51553	8.25234	7.9949	7.7438	7.49939	7.26186	7.03125	6.80755
5746	0.8238	0.7036	0.0594	48.247	1.91321	4.78399	6.70274	7.95476	8.74065	9.20142	9.4362	9.51462	9.48559	9.38345	9.23226	9.0489	8.84516	8.62927	8.40696	8.1822	7.95771	7.73536	7.51639	7.30164	7.09163	6.88668	6.68697	6.49256	6.30346
5747	0.7278	0.7136	0.0538	49.447	1.67185	4.17762	5.85162	6.94557	7.6356	8.04494	8.25976	8.34033	8.3288	8.25461	8.1383	7.99423	7.83242	7.65978	7.48114	7.29985	7.11818	6.93771	6.7595	6.58423	6.41238	6.24421	6.0799	5.91952	5.7631
5748	0.6318	0.7236	0.0482	50.647	1.43608	3.58609	5.02183	5.9616	6.5574	6.91504	7.10819	7.18812	7.1905	7.14013	7.05428	6.94492	6.82037	6.68639	6.54698	6.40487	6.26196	6.11954	5.97847	5.83936	5.70257	5.56835	5.43685	5.30815	5.18229
5749	0.6642	0.7336	0.0426	51.847	1.49443	3.72933	5.22123	6.19947	6.82293	7.2017	7.41204	7.50675	7.52243	7.48439	7.41015	7.31184	7.19783	7.07392	6.94409	6.81108	6.67679	6.54248	6.40904	6.27705	6.14689	6.01882	5.893	5.76952	5.64842
5750	0.7602	0.7436	0.037	53.047	1.69369	4.22384	5.91234	7.02156	7.73237	8.16949	8.41885	8.53972	8.57292	8.5466	8.48014	8.38689	8.27604	8.15391	8.02483	7.8918	7.75683	7.62133	7.48624	7.3522	7.21962	7.0888	6.9599	6.83304	6.70829
5751	0.8562	0.7536	0.0314	54.247	1.88953	4.70924	6.59054	7.82888	8.62693	9.12371	9.4146	9.56502	9.61983	9.6098	9.55603	9.47298	9.37057	9.25557	9.13264	9.00496	8.87469	8.74331	8.61181	8.48089	8.351	8.22243	8.09539	7.97	7.84634
5752	0.9522	0.7636	0.0258	55.447	2.08217	5.18609	7.25667	8.62248	9.5078	10.0657	10.4008	10.5842	10.6648	10.6757	10.6397	10.5721	10.4835	10.3812	10.27	10.1533	10.0334	9.91174	9.78945	9.66722	9.54553	9.42469	9.30492	9.18637	9.0691
5753	0.9518	0.7736	0.0202	56.647	2.06287	5.13486	7.18391	8.53854	9.42187	9.98545	10.3322	10.5321	10.6325	10.6658	10.6538	10.6113	10.5486	10.4724	10.3874	10.2968	10.2027	10.1065	10.0092	9.91156	9.81395	9.71668	9.61995	9.5239	9.42862
5754	0.8558	0.7836	0.0254	57.847	1.83635	4.55436	6.34948	7.52141	8.27268	8.74016	9.01636	9.16379	9.22469	9.22759	9.19177	9.13027	9.05188	8.96255	8.86627	8.76574	8.66281	8.55867	8.45417	8.34986	8.2461	8.14312	8.04109	7.9401	7.84024
5755	0.7598	0.7936	0.031	59.047	1.61448	3.98907	5.54124	6.54106	7.17012	7.55051	7.76434	7.86681	7.89503	7.87395	7.82032	7.74541	7.6568	7.55955	7.45706	7.35165	7.24482	7.13758	7.03063	6.92439	6.81916	6.71514	6.61244	6.51112	6.41124
5756	0.6638	0.8036	0.0366	59.753	1.40867	3.46747	4.79926	5.64543	6.16747	6.47343	6.63561	6.70234	6.70596	6.66811	6.60323	6.52098	6.42782	6.32805	6.22453	6.11918	6.01324	5.90757	5.80269	5.69898	5.59664	5.49583	5.39662	5.29906	5.20317
5757	0.6322	0.8136	0.0422	58.553	1.38347	3.39266	4.67872	5.48443	5.97138	6.24715	6.38331	6.42754	6.41151	6.35633	6.276	6.17983	6.07402	5.96266	5.84846	5.7332	5.61806	5.5038	5.39091	5.2797	5.17036	5.063	4.95769	4.85444	4.75326
5758	0.7282	0.8236	0.0478	57.353	1.64371	4.01571	5.51794	6.44562	6.99426	7.29337	7.4287	7.45702	7.41589	7.33017	7.21629	7.08511	6.94378	6.79701	6.64789	6.49845	6.34998	6.20333	6.05903	5.91739	5.7786	5.64277	5.50993	5.38009	5.25321
5759	0.8242	0.8336	0.0534	56.153	1.91951	4.67195	6.39646	7.4458	8.05239	8.36937	8.49764	8.50366	8.43117	8.30892	8.15585	7.98437	7.80262	7.6159	7.42768	7.24018	7.05482	6.87251	6.69379	6.51898	6.34824	6.18166	6.01923	5.86094	5.70671
5760	0.9202	0.8436	0.059	54.953	2.21188	5.36336	7.31657	8.48718	9.14771	9.47684	9.59162	9.56876	9.45848	9.29363	9.09569	8.87865	8.65162	8.42049	8.18908	7.95979	7.73416	7.5131	7.29717	7.08667	6.88173	6.68238	6.48859	6.30027	6.11732
5761	0.9838	0.8536	0.0646	53.753	2.44149	5.8979	8.01672	9.26698	9.95463	10.2792	10.3708	10.3141	10.1645	9.95765	9.71703	9.4577	9.18941	8.91842	8.64872	8.38281	8.12223	7.8679	7.62031	7.37974	7.14624	6.9198	6.70031	6.48765	6.28164
5762	0.8878	0.8636	0.0702	52.553	2.27555	5.47645	7.41699	8.5439	9.14706	9.41458	9.46844	9.38768	9.22351	9.00903	8.7656	8.50697	8.24193	7.97608	7.71295	7.45469	7.20261	6.95746	6.71962	6.48923	6.26631	6.05076	5.84244	5.64117	5.44676
5763	0.7918	0.8736	0.0758	51.353	2.09691	5.02761	6.78454	7.78817	8.31001	8.52524	8.54693	8.44793	8.27516	8.05876	7.81808	7.56546	7.30874	7.05284	6.80083	6.55455	6.31507	6.08298	5.85855	5.64182	5.43275	5.23118	5.03694	4.84982	4.66958
5764	0.6958	0.8836	0.0814	50.153	1.90468	4.5496	6.11734	6.99788	7.44172	7.60967	7.60496	7.49373	7.31834	7.10585	6.87348	6.63216	6.38874	6.1475	5.91104	5.68089	5.45793	5.24256	5.03497	4.83511	4.64289	4.45811	4.28057	4.11001	3.9462
5765	0.6002	0.8936	0.087	48.953	1.69903	4.04316	5.41679	6.17497	6.5446	6.6706	6.64545	6.52812	6.35613	6.15331	5.93471	5.7098	5.48448	5.26236	5.04561	4.83547	4.6326	4.4373	4.24963	4.06951	3.89677	3.73122	3.57259	3.42064	3.27512
5766	0.6962	0.9036	0.0926	47.753	2.03897	4.83394	6.4529	7.33059	7.74338	7.86686	7.81252	7.651	7.427	7.16873	6.89388	6.61347	6.3343	6.06047	5.79439	5.53739	5.29015	5.05289	4.82561	4.60812	4.40017	4.20143	4.01156	3.8302	3.65699
5767	0.7922	0.9136	0.0982	46.553	2.40163	5.6724	7.5449	8.54138	8.99215	9.10596	9.01459	8.80112	8.51777	8.19724	7.85996	7.51849	7.18051	6.85056	6.53124	6.22396	5.92932	5.64749	5.37833	5.12155	4.87673	4.64343	4.42117	4.20948	4.00788
5768	0.8882	0.9236	0.1038	45.353	2.78877	6.56212	8.6969	9.8114	10.2946	10.3912	10.2546	9.98104	9.63068	9.24093	8.83489	8.4267	8.02486	7.63434	7.25789	6.89691	6.55193	6.22298	5.90977	5.61184	5.32862	5.0595	4.80385	4.56103	4.33045
5769	0.9842	0.9336	0.1094	44.153	3.20235	7.5071	9.91348	11.1451	11.655	11.7263	11.5358	11.1936	10.7683	10.302	9.82062	9.33989	8.86907	8.41348	7.97598	7.55791	7.15967	6.78111	6.42174	6.08091	5.75785	5.45175	5.1618	4.88718	4.62713
5770	0.9198	0.9436	0.115	42.953	3.10337	7.24785	9.5367	10.6844	11.1359	11.1678	10.9519	10.5945	10.1613	9.69265	9.21287	8.73664	8.27252	7.82528	7.39738	6.98988	6.60294	6.23626	5.88921	5.56101	5.25083	4.95776	4.68095	4.41952	4.17265
5771	0.8238	0.9536	0.1206	41.753	2.88408	6.71051	8.79791	9.82263	10.2035	10.1997	9.97114	9.61627	9.19546	8.74547	8.28839	7.83732	7.39977	6.97983	6.5795	6.19953	5.83987	5.50008	5.17943	4.87709	4.59216	4.32372	4.07089	3.83278	3.60856
5772	0.7278	0.9636	0.1262	40.553	2.64579	6.13302	8.01187	8.91412	9.22892	9.19571	8.96146	8.61609	8.21438	7.78937	7.3608	6.94018	6.534	6.1457	5.77684	5.42788	5.09861	4.78846	4.49666	4.22231	3.9645	3.72231	3.49483	3.28121	3.08062
5773	0.6318	0.9736	0.1318	39.353	2.38678	5.51194	7.17466	7.95503	8.20853	8.15262	7.92006	7.59157	7.21597	6.82248	6.42837	6.0436	5.67366	5.32133	4.98781	4.67331	4.37747	4.09966	3.83903	3.59471	3.36577	3.15131	2.95045	2.76236	2.58623
5774	0.6642	0.9836	0.1374	38.153	2.60964	6.00407	7.78717	8.60434	8.84895	8.76037	8.48386	8.10717	7.68302	7.2427	6.8045	6.37882	5.97126	5.58457	5.21976	4.87685	4.55529	4.25421	3.97259	3.70935	3.46338	3.23363	3.01906	2.81868	2.63158
5775	0.7602	0.9936	0.143	36.953	3.10916	7.12659	9.20987	10.1412	10.3948	10.2577	9.90284	9.43429	8.91398	8.3784	7.84865	7.33651	6.84817	6.38653	5.95246	5.54576	5.16554	4.81059	4.47955	4.171	3.88352	3.61575	3.36637	3.13416	2.91793
5776	0.8562	1.0036	0.1486	35.753	3.6487	8.33202	10.729	11.7732	12.0276	11.8307	11.3858	10.814	10.1871	9.54689	8.91732	8.31151	7.73616	7.19419	6.6863	6.21192	5.76976	5.35822	4.97551	4.61982	4.28937	3.98244	3.6974	3.43272	3.18696
5777	0.9522	1.0136	0.1542	34.553	4.23239	9.6288	12.3544	13.5101	13.756	13.4874	12.9397	12.2525	11.5077	10.7528	10.0146	9.30746	8.63847	8.01052	7.42397	6.87783	6.37032	5.89935	5.46263	5.05791	4.68298	4.33572	4.01414	3.71636	3.44065
5778	0.9518	1.0236	0.1598	33.353	4.41753	10.0124	12.8006	13.9497	14.1566	13.8355	13.2323	12.4914	11.6972	10.8978	10.1203	9.37864	8.67974	8.02598	7.41731	6.85231	6.32886	5.84451	5.39669	4.98286	4.60058	4.24751	3.92146	3.62041	3.34244
5779	0.8558	1.0336	0.1654	32.153	4.15244	9.37645	11.9445	12.972	13.1207	12.782	12.1866	11.4693	10.708	9.94705	9.21057	8.51114	7.85445	7.24228	6.67415	6.1484	5.66278	5.21473	4.80167	4.42106	4.07045	3.74755	3.4502	3.17641	2.92433
5780	0.7598	1.0436	0.171	30.953	3.85916	8.68166	11.0198	11.9266	12.0232	11.6753	11.0968	10.412	9.69195	8.97678	8.28808	7.63676	7.02748	6.4614	5.93773	5.4546	5.00967	4.60036	4.22409	3.87837	3.5608	3.26916	3.00135	2.75545	2.52968
5781	0.6638	1.0536	0.1766	29.753	3.53432	7.92121	10.0186	10.8056	10.8571	10.5092	9.95743	9.31453	8.6446	7.98328	7.34948	6.7525	6.19608	5.68085	5.20571	4.76869	4.3674	3.99932	3.66193	3.3528	3.06966	2.81035	2.57291	2.35551	2.15646
5782	0.6322	1.0636	0.1822	28.553	3.534	7.89093	9.94452	10.6889	10.7043	10.3281	9.75542	9.09789	8.41845	7.75167	7.11562	6.51891	5.96472	5.45325	4.98306	4.55189	4.15714	3.7961	3.46612	3.16464	2.88927	2.6378	2.40819	2.19854	2.00712
5783	0.7282	1.0736	0.1878	27.353	4.28091	9.52298	11.9584	12.8094	12.7854	12.2966	11.5787	10.7656	9.93198	9.11858	8.34619	7.62439	6.95638	6.34187	5.77872	5.26386	4.79387	4.36526	3.97464	3.61876	3.29464	2.99947	2.73071	2.48601	2.26322
5784	0.8242	1.0836	0.1934	26.153	5.10493	11.3137	14.1562	15.1115	15.0333	14.4124	13.5289	12.5407	11.5353	10.5597	9.6373	8.77864	7.98673	7.2606	6.59721	5.99253	5.44216	4.9417	4.48688	4.07371	3.69845	3.35769	3.04828	2.76736	2.51231
5785	0.9202	1.0936	0.199	24.953	6.01713	13.2856	16.5641	17.6212	17.4722	16.6971	15.6249	14.4397	13.2427	12.0872	10.9996	9.9909	9.0638	8.21643	7.44466	6.74329	6.10678	5.52965	5.00666	4.5329	4.10383	3.71529	3.3635	3.04499	2.75662
5786	0.9838	1.1036	0.2046	23.753	6.80666	14.9727	18.6009	19.7201	19.4888	18.5648	17.3189	15.9569	14.5907	13.2787	12.049	10.9128	9.87201	8.9238	8.0628	7.28266	6.57674	5.9385	5.36177	4.84082	4.37034	3.9455	3.56192	3.2156	2.90294
5787	0.8878	1.1136	0.2102	22.553	6.51532	14.2784	17.675	18.6743	18.3943	17.4664	16.2437	14.921	13.6031	12.3438	11.1684	10.0863	9.09844	8.20127	7.38911	6.6554	5.99341	5.39661	4.85887	4.3745	3.9383	3.54552	3.19187	2.87347	2.58682
5788	0.7918	1.1236	0.2158	21.353	6.18054	13.4942	16.6446	17.5254	17.2058	16.2858	15.0989	13.8276	12.569	11.3721	10.2596	9.23905	8.31051	7.46987	6.71119	6.0278	5.413	4.86034	4.36377	3.91776	3.51722	3.15758	2.83467	2.54477	2.2845
5789	0.6958	1.1336	0.2214	20.153	5.79462	12.6045	15.4916	16.2556	15.9065	15.0081	13.8713	12.665	11.4782	10.3549	9.31499	8.36447	7.50247	6.72452	6.02451	5.39584	4.83191	4.32641	3.87352	3.46788	3.10463	2.77938	2.48817	2.22745	1.99405
5790	0.6002	1.1436	0.227	21.047	4.81906	10.4434	12.7897	13.3745	13.0443	12.2683	11.3041	10.2899	9.29805	8.36374	7.5021	6.71734	6.00799	5.36979	4.79726	4.28459	3.82603	3.41617	3.04999	2.72295	2.43091	2.17015	1.93734	1.7295	1.54394
5791	0.6962	1.1536	0.2326	22.247	5.3243	11.4953	14.0278	14.619	14.2112	13.3233	12.2382	11.1067	10.0065	8.97479	8.02702	7.16683	6.39183	5.69672	5.07501	4.51992	4.02485	3.58362	3.19054	2.84046	2.52871	2.25115	2.00403	1.78402	1.58816
5792	0.7922	1.1636	0.2382	23.447	5.78706	12.4479	15.136	15.7201	15.2312	14.2343	13.0347	11.794	10.5943	9.47432	8.44942	7.52245	6.68997	5.9456	5.28182	4.69089	4.16538	3.69835	3.28347	2.915	2.58782	2.29732	2.03941	1.81044	1.60718
5793	0.8882	1.1736	0.2438	24.647	6.2135	13.3153	16.1331	16.6984	16.1261	15.0228	13.7144	12.3716	11.0804	9.88021	8.78608	7.79986	6.91702	6.13004	5.43034	4.80925	4.2585	3.77044	3.33809	2.9552	2.61617	2.31599	2.05024	1.81496	1.60668
5794	0.9842	1.1836	0.2494	25.847	6.60861	14.1093	17.0342	17.5709	16.9129	15.7059	14.2938	12.8556	11.4798	10.2067	9.05029	8.01151	7.08458	6.26081	5.53058	4.88427	4.3128	3.80782	3.36175	2.96782	2.61999	2.31288	2.04176	1.80241	1.5911
5795	0.9198	1.1936	0.255	27.047	5.94056	12.6358	15.201	15.6264	14.9919	13.8778	12.5912	11.2903	10.0523	8.91153	7.87919	6.95494	6.13282	5.40443	4.76065	4.19251	3.6916	3.25022	2.86143	2.51906	2.2176	1.95219	1.71853	1.51282	1.33173
5796	0.8238	1.2036	0.2606	28.247	5.12729	10.8654	13.0246	13.3434	12.7597	11.7741	10.6497	9.52068	8.45181	7.4709	6.58648	5.79732	5.09756	4.47945	3.93475	3.45545	3.03407	2.66382	2.33862	2.05304	1.80229	1.58215	1.38888	1.21921	1.07027
5797	0.7278	1.2136	0.2662	29.447	4.37286	9.23215	11.0274	11.2589	10.7311	9.87085	8.90079	7.93332	7.02192	6.18896	5.44064	4.77513	4.18686	3.6688	3.21361	2.81423	2.46412	2.15736	1.88869	1.65341	1.44741	1.26706	1.10917	0.970953	0.849955
5798	0.6318	1.2236	0.2718	30.647	3.67039	7.72025	9.18873	9.34966	8.88217	8.14433	7.3214	6.50603	5.74166	5.04589	4.42305	3.87096	3.38448	2.95734	2.58314	2.25576	1.96959	1.71956	1.5012	1.31051	1.14403	0.998677	0.871787	0.761015	0.664316
5799	0.6642	1.2336	0.2774	31.847	3.73636	7.82977	9.28596	9.41643	8.91633	8.14982	7.30386	6.47101	5.69397	4.98947	4.36105	3.80584	3.31812	2.89118	2.51825	2.19292	1.90936	1.66231	1.44715	1.2598	1.09668	0.954668	0.831039	0.723416	0.629729
5800	0.7567	1.4417	0.2291	23.7728	6.54208	13.324	15.5246	15.6159	14.7874	13.6059	12.3371	11.1009	9.94766	8.89446	7.94319	7.08902	6.32445	5.64125	5.03133	4.48708	4.00159	3.56856	3.18236	2.83794	2.53079	2.25688	2.01261	1.79478	1.60053
5801	0.7607	1.2017	0.2347	24.9728	5.36611	11.4616	13.8608	14.3375	13.8529	12.9239	11.8245	10.6971	9.61237	8.60271	7.68015	6.8462	6.09716	5.42699	4.82879	4.29561	3.82078	3.39817	3.02215	2.68765	2.39013	2.12552	1.89019	1.68092	1.4948
5802	0.7647	0.9617	0.2403	26.1728	4.23696	9.51407	11.9961	12.8385	12.7455	12.1437	11.2889	10.3324	9.36135	8.42439	7.54661	6.73922	6.0053	5.34338	4.74954	4.2187	3.74533	3.32394	2.94925	2.61636	2.32077	2.05842	1.82562	1.61908	1.43587
5803	0.7687	0.7217	0.2459	27.3728	3.14456	7.44169	9.82981	10.9574	11.2686	11.0654	10.5524	9.86637	9.0977	8.30503	7.52534	6.78098	6.0845	5.44194	4.85512	4.32323	3.84385	3.41364	3.0288	2.68544	2.37966	2.10777	1.86631	1.65205	1.46208
5804	0.7727	0.5183	0.2515	28.5728	2.22827	5.52272	7.61567	8.83452	9.42566	9.57366	9.41613	9.05491	8.56483	8.00027	7.40026	6.79231	6.19537	5.622	5.08016	4.57438	4.10679	3.6778	3.28665	2.9318	2.61124	2.32264	2.0636	1.83164	1.62438
5805	0.7767	0.7583	0.2571	29.7728	3.05122	7.13871	9.32713	10.2893	10.4767	10.1907	9.63061	8.92692	8.16358	7.39339	6.6484	5.94693	5.29836	4.70631	4.17082	3.68975	3.25975	2.87686	2.5369	2.23571	1.96933	1.73404	1.52641	1.34334	1.18202
5806	0.7807	0.9983	0.2627	30.9728	3.76668	8.33779	10.3678	10.947	10.7258	10.0893	9.26246	8.3743	7.49645	6.66657	5.90234	5.21003	4.5895	4.03719	3.54791	3.11585	2.73514	2.40019	2.10579	1.84722	1.62023	1.42103	1.24626	1.09294	0.958466
5807	0.7847	1.2383	0.2683	32.1728	4.38888	9.21233	10.9494	11.1327	10.5739	9.69808	8.72371	7.75944	6.8558	6.03306	5.2961	4.64222	4.06535	3.55817	3.1132	2.72329	2.3819	2.08314	1.82177	1.59314	1.39318	1.2183	1.06536	0.931623	0.81467
5808	0.7887	1.4783	0.2739	33.3728	4.9299	9.83429	11.2189	11.0452	10.2343	9.2123	8.17069	7.19059	6.30163	5.51008	4.81201	4.19955	3.6637	3.19557	2.78695	2.43044	2.11946	1.84824	1.61171	1.40544	1.22557	1.06872	0.931937	0.812662	0.708653
5809	0.7927	1.2817	0.2795	34.5728	4.24211	8.79504	10.3381	10.4071	9.7965	8.91219	7.95708	7.02848	6.16932	5.395	4.70733	4.10179	3.57125	3.10781	2.7037	2.35172	2.04534	1.77876	1.54686	1.34517	1.16975	1.0172	0.88454	0.769178	0.668861
5810	0.7967	1.0417	0.2851	35.7728	3.44463	7.50536	9.19222	9.56531	9.24158	8.57635	7.77111	6.93718	6.13346	5.38863	4.71433	4.11272	3.581	3.11396	2.70543	2.34908	2.03882	1.76903	1.53465	1.33115	1.15453	1.00128	0.86833	0.753015	0.653001
5811	0.8007	0.8017	0.2907	36.9728	2.65234	6.08842	7.8064	8.4526	8.44922	8.06978	7.4895	6.81883	6.12577	5.45072	4.81624	4.23362	3.70705	3.23648	2.81935	2.45182	2.12942	1.84757	1.6018	1.3879	1.20201	1.04065	0.900713	0.779425	0.67436
5812	0.8047	0.5617	0.2963	38.1728	1.86176	4.51363	6.08824	6.90829	7.20935	7.16231	6.8902	6.48069	5.99553	5.47747	4.95544	4.44844	3.96831	3.52187	3.11242	2.74086	2.40651	2.10765	1.84198	1.60689	1.39962	1.21747	1.05781	0.918182	0.796303
5813	0.8087	0.6783	0.2981	39.3728	2.15878	5.08892	6.68455	7.3976	7.54059	7.32801	6.90568	6.37144	5.7898	5.20223	4.63442	4.10136	3.61085	3.166	2.76688	2.41173	2.09771	1.82143	1.57933	1.36784	1.18357	1.02333	0.884234	0.763647	0.659224
5814	0.8127	0.9183	0.2925	40.5728	2.76968	6.18909	7.74555	8.20715	8.04801	7.55798	6.91189	6.21297	5.52022	4.86556	4.26447	3.72274	3.24055	2.81501	2.44171	2.11563	1.83165	1.58489	1.3708	1.18527	1.02462	0.885602	0.765354	0.661377	0.57149
5815	0.8167	1.1583	0.2869	41.7728	3.3146	7.03858	8.43302	8.61456	8.1966	7.51214	6.73851	5.96703	5.24193	4.58194	3.99233	3.47154	3.01474	2.61586	2.26853	1.96663	1.70452	1.47713	1.27996	1.10903	0.960895	0.832523	0.72129	0.624912	0.541408
5816	0.8207	1.3983	0.2813	42.9728	3.80066	7.68841	8.85972	8.78078	8.1672	7.36325	6.53017	5.73948	5.01929	4.37705	3.81087	3.31489	2.88196	2.50483	2.17667	1.89132	1.64329	1.42774	1.24044	1.0777	0.93631	0.813463	0.706733	0.614006	0.533445
5817	0.8247	1.3617	0.2757	44.1728	3.63667	7.42426	8.62252	8.60265	8.04687	7.29007	6.49275	5.72827	5.02687	4.3979	3.84087	3.35098	2.92185	2.5468	2.21946	1.93396	1.68508	1.46817	1.27915	1.11446	0.970958	0.845932	0.737004	0.642101	0.559418
5818	0.8287	1.1217	0.2701	45.3728	3.01842	6.49121	7.87081	8.13189	7.82109	7.24197	6.56048	5.86491	5.20002	4.5865	4.03185	3.53665	3.09794	2.71119	2.37131	2.07325	1.8122	1.58376	1.38396	1.20929	1.05661	0.923187	0.806593	0.704715	0.615699
5819	0.8327	0.8817	0.2645	46.5728	2.39289	5.43296	6.90694	7.4329	7.40115	7.05639	6.55038	5.97582	5.38798	4.81862	4.28482	3.79464	3.3507	2.95244	2.59752	2.28271	2.00441	1.75899	1.54295	1.35301	1.18617	1.03972	0.91124	0.798562	0.69977
